city,source_type,no,service_name,original_field,dept,ai_flag,budget,executed,exec_rate,status,delay_reason,note,field_code,field_name,service_type,ai_keyword,ai_real,delay_code,geo_tag,imd_code,imd_area
수원시,인증,71,공공 와이파이 장비,스마트 시설물 관리,디지털정책과,,,,,,,,F06,시설물관리,물리제어형,,,,universal,ACT,Activities
수원시,인증,72,원격 모기감시 장치 운영,스마트 시설물 관리,영통구보건소 보건행정과,,,,,,,,F06,시설물관리,물리제어형,,,,universal,ACT,Activities
수원시,인증,73,스마트 인프라 유지관리,스마트 시설물 관리,스마트도시과,,,,,,,,F06,시설물관리,물리제어형,,,,universal,ACT,Activities
수원시,인증,74,스마트도시 시설물 통합유지관리,스마트 시설물 관리,스마트도시과,,,,,,,,F06,시설물관리,물리제어형,,,,universal,ACT,Activities
수원시,인증,75,시설물 안전점검 통합관리시스템 유지관리,스마트 시설물 관리,안전정책과,,,,,,,,F06,시설물관리,물리제어형,,,,universal,ACT,Activities
수원시,인증,76,폭염저감시설(스마트그늘막),스마트 시설물 관리,재난대응과,,,,,,,,F06,시설물관리,물리제어형,,,,universal,ACT,Activities
수원시,인증,77,수원시 기업일자리정책 플랫폼 운영,스마트 경제·산업,노동일자리정책과,,,,,,,,F10,근로고용,대화행정형,,,,industrial,OPP,Opportunities
수원시,인증,78,메이커스페이스 운영,스마트 경제·산업,기업지원과,,,,,,,,F10,근로고용,대화행정형,,,,industrial,OPP,Opportunities
수원시,인증,79,수원영 AI무역지원시스템 구축,스마트 경제·산업,기업지원과,O,,,,,,,F10,근로고용,대화행정형,Y,Y,,industrial,OPP,Opportunities
수원시,인증,80,디지털 전통시장 육성사업,스마트 경제·산업,지역경제과,,,,,,,,F10,근로고용,대화행정형,,,,industrial,OPP,Opportunities
수원시,인증,81,평생학습 통합 플랫폼 구축,스마트 교육,평생교육과,,,,,,,,F07,교육,대화행정형,,,,universal,OPP,Opportunities
수원시,인증,82,디지털실감콘텐츠 'XR버스 1795행' 운영,스마트 문화·관광·스포츠,관광과,,,,,,,,F08,문화관광스포츠,대화행정형,,,,tourism,ACT,Activities
수원시,인증,83,스마트관광플랫폼 운영,스마트 문화·관광·스포츠,관광과,,,,,,,,F08,문화관광스포츠,대화행정형,,,,tourism,ACT,Activities
수원시,인증,84,스마트 미술관 운영,스마트 문화·관광·스포츠,학예전시과,,,,,,,,F08,문화관광스포츠,대화행정형,,,,tourism,ACT,Activities
수원시,인증,85,수원 박물관 어린이 체험실 개편,스마트 문화·관광·스포츠,수원박물관,,,,,,,,F08,문화관광스포츠,대화행정형,,,,tourism,ACT,Activities
수원시,인증,86,수원시 박물관 메타버스,스마트 문화·관광·스포츠,수원박물관,,,,,,,,F08,문화관광스포츠,대화행정형,,,,tourism,ACT,Activities
안양시,인증,1,공간정보시스템,스마트 행정,정보통신과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,2,농수산물거래정보시스템,스마트 행정,농수산물도매시장관리사업소,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,3,부동산거래관리시스템,스마트 행정,도시계획과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,4,부동산종합공부시스템(KRAS),스마트 행정,도시계획과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,5,세외수입 신용카드 결제시스템,스마트 행정,세정과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,6,역사포토갤러리 홈페이지,스마트 행정,홍보기획관,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,7,의회인터넷방송국홈페이지,스마트 행정,의회사무국,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,8,지방세 가상계좌시스템,스마트 행정,세정과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,9,지방세 납부편의시스템,스마트 행정,세정과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,10,자치단체청백e,스마트 행정,감사실,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,11,차량번호영치시스템,스마트 행정,징수과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,12,위반건축물 통합관리시스템,스마트 행정,정보통신과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,13,2019 안녕안양,스마트 행정,홍보기획관,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,14,상하수도요금관리시스템,스마트 행정,상하수도사업소,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,15,상하수도홈페이지,스마트 행정,상하수도사업소,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,16,안양시홈페이지(반응형),스마트 행정,정보통신과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,17,지하시설물통합관리시스템,스마트 행정,정보통신과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,18,표준지방세정보시스템,스마트 행정,세정과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,19,평생학습홈페이지,스마트 교육,평생교육원,,,,,,,,F07,교육,대화행정형,,,,universal,OPP,Opportunities
안양시,인증,20,시립도서관 홈페이지(2020),스마트 교육,평생교육원,,,,,,,,F07,교육,대화행정형,,,,universal,OPP,Opportunities
안양시,인증,21,스마트도시통합센터 홈페이지,스마트 교통,스마트도시정보과,,,,,,,,F02,교통,물리제어형,,,,universal,MOB,Mobility
안양시,인증,22,동안구 교통단속시스템,스마트 교통,동안구_교통정책과,,,,,,,,F02,교통,물리제어형,,,,universal,MOB,Mobility
안양시,인증,23,버스정보시스템,스마트 교통,스마트도시정보과,,,,,,,,F02,교통,물리제어형,,,,universal,MOB,Mobility
안양시,인증,24,주정차 과태료 검색 홈페이지,스마트 교통,동안구_교통정책과,,,,,,,,F02,교통,물리제어형,,,,urban,MOB,Mobility
안양시,인증,25,지능형교통관리시스템,스마트 교통,스마트도시정보과,O,,,,,,지능형,F02,교통,물리제어형,Y,Y,,universal,MOB,Mobility
안양시,인증,26,주정차단속 문자알림 홈페이지,스마트 교통,동안구_교통정책과,,,,,,,,F02,교통,물리제어형,,,,urban,MOB,Mobility
안양시,인증,27,중소기업육성자금관리시스템,산업고용,기업지원과,,,,,,,,F10,근로고용,대화행정형,,,,industrial,OPP,Opportunities
안양시,인증,28,재난관리시스템(중앙 시도 시군구),재난안전,안전총괄과,,,,,,,,F05,방범방재,생명안전형,,,,universal,H&S,Health & Safety
안양시,인증,29,경기도 안전귀가 서비스,스마트 방범,스마트도시정보과,,,,,,,,F05,방범방재,생명안전형,,,,universal,H&S,Health & Safety
안양시,인증,30,안양시 스마트 안전통합 APP 서비스,스마트 방범,스마트도시정보과,,,,,,,,F05,방범방재,생명안전형,,,,universal,H&S,Health & Safety
안양시,인증,31,건축행정시스템(세움터),스마트 국토관리,건축과,,,,,,,,F06,시설물관리,물리제어형,,,,universal,ACT,Activities
안양시,인증,32,국가공간정보통합체계(NSDI),스마트 국토관리,정보통신과,,,,,,,,F06,시설물관리,물리제어형,,,,universal,ACT,Activities
안양시,인증,33,도시계획정보시스템(UPIS),스마트 국토관리,도시계획과,,,,,,,,F06,시설물관리,물리제어형,,,,urban,ACT,Activities
안양시,인증,34,한국토지정보시스템(KLIS),스마트 국토관리,도시계획과,,,,,,,,F06,시설물관리,물리제어형,,,,universal,ACT,Activities
안양시,인증,35,계약정보 공개시스템,스마트 공공행정(내부 지원),회계과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,36,공기업회계시스템,스마트 공공행정(내부 지원),상하수도사업소,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,37,별도인사급여관리시스템,스마트 공공행정(내부 지원),총무과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,38,새올행정정보시스템,스마트 공공행정(내부 지원),정보통신과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,39,신우편모아시스템,스마트 공공행정(내부 지원),총무과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,40,의회홈페이지,스마트 공공행정(내부 지원),의회사무국,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,41,인사정보관리시스템,스마트 공공행정(내부 지원),총무과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,42,자치단체청백e,스마트 공공행정(내부 지원),감사실,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,43,정부업무관리시스템(온-나라),스마트 공공행정(내부 지원),정보통신과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,44,지방재정관리시스템(e호조),스마트 공공행정(내부 지원),예산과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,45,자치단체정보자원통합관리서비스(지킴e),스마트 공공행정(내부 지원),정보통신과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,46,표준기록관리시스템(RMS),스마트 공공행정(내부 지원),총무과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,47,표준지방세외수입정보시스템,스마트 공공행정(내부 지원),세정과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
안양시,인증,48,표준지방인사정보시스템,스마트 공공행정(내부 지원),총무과,,,,,,,,F01,행정,대화행정형,,,,universal,GOV,Governance
양평군,이행실적,1,도시데이터 수집센서 설치,데이터/플랫폼,데이터정보과,,1100,294,29.4,추진중,,"IoT 복합센서, '24~'27",F01,행정,대화행정형,,,,universal,GOV,Governance
양평군,이행실적,2,스마트도시 통합플랫폼 구축 및 운영,데이터/플랫폼,데이터정보과,,648,648,100,완료,,"완료(2025년), 112·119 연계",F01,행정,대화행정형,,,,universal,GOV,Governance
양평군,이행실적,3,양평군 디지털트윈기반 스마트 행정지원 및 대민서비스 확대,데이터/플랫폼,데이터정보과,O,490,490,100,완료,,"완료(2024년), 3D공간정보 통합플랫폼, 디지털트윈",F01,행정,대화행정형,Y,Y,,universal,GOV,Governance
양평군,이행실적,4,양평 빅데이터 플랫폼 구축,데이터/플랫폼,데이터정보과,O,207,207,100,완료,,"완료(2024년), 빅데이터 분석·정책활용",F01,행정,대화행정형,Y,Y,,universal,GOV,Governance
양평군,이행실적,5,공유재산 태양광 설비 통합 모니터링(REMS) 연계 사업,환경/에너지,데이터정보과,,100,0,0,미추진,시기미도래(2027년),,F04,환경에너지수자원,생명안전형,,,D06,universal,ACT,Activities
양평군,이행실적,6,지능형교통체계(ITS) 국고보조사업,교통,데이터정보과,O,3200,0,0,미추진,공모사업 미선정,"지능형, 차량검지율 99% 목표",F02,교통,물리제어형,Y,Y,D01,universal,MOB,Mobility
양평군,이행실적,7,버스정보안내기(BIT) 설치 확대,교통,데이터정보과,,252,152,60,추진중,,"'23~'27, 총 95대 목표",F02,교통,물리제어형,,,,universal,MOB,Mobility
양평군,이행실적,8,스마트 횡단보도 설치,안전/교통,데이터정보과,,750,507,68,추진중,,"감지센서 기반, '23~'24",F05,방범방재,생명안전형,,,,urban,H&S,Health & Safety
양평군,이행실적,9,스마트 교차로 시범사업,교통,데이터정보과,,816,0,0,미추진,기반시설 부족(교통정보센터 선행 필요),5개소 목표,F02,교통,물리제어형,,,D03,urban,MOB,Mobility
양평군,이행실적,10,민관협력 카페형 수소-전기차 충전소 구축,교통/에너지,데이터정보과,,3000,0,0,미추진,"시기미도래(2027년), 부지선정 제한",,F02,교통,물리제어형,,,D06,universal,MOB,Mobility
양평군,이행실적,11,양평읍 양근리·청운면 용두리 스마트 시티형 도시재생 추진,도시재생,데이터정보과,,,0,0,미추진,"공모사업 추진으로 일몰, 공모탈락",사업비 불명확(280백만원 기재),F06,시설물관리,물리제어형,,,D01,urban,ACT,Activities
양평군,이행실적,12,스마트 폴 설치 확대,안전/교통,데이터정보과,,1000,442,44,추진중,,"IoT, 공공wifi, CCTV 통합인프라",F05,방범방재,생명안전형,,,,universal,H&S,Health & Safety
양평군,이행실적,13,양평군 지능형 원사이트 통합서비스 구축,행정서비스,데이터정보과,,1939,1939,100,완료,,"완료(2024년), 카카오톡 플랫폼 활용 행정서비스",F01,행정,대화행정형,Y,N,,universal,GOV,Governance
양평군,이행실적,14,안심센서 기반 주거환경 개선 사업,복지/안전,데이터정보과,,500,436,87.2,추진중,,"독거노인·장애인 화재·가스감지센서, IoT",F03,보건의료복지,생명안전형,,,,universal,H&S,Health & Safety
양평군,이행실적,15,AI·IoT 기반 어르신 건강관리서비스,복지/건강,보건소,O,309,346,100,완료,,"AI·IoT, AI스피커, 건강미션, 비대면",F03,보건의료복지,생명안전형,Y,Y,,universal,H&S,Health & Safety
양평군,이행실적,16,양평군 시설원예 환경정보시스템,농업/환경,농업기술센터,O,517,211,40.8,추진중,,"스마트팜, IoT백엽상, 생육데이터 수집",F10,근로고용,대화행정형,,N,,rural,OPP,Opportunities
양평군,이행실적,17,양평군 남한강 자전거도로 안전 편의시설 구축,환경/관광,,,528,0,0,미추진,(사유 미기재),20개소 목표,F04,환경에너지수자원,생명안전형,,,D07,tourism,ACT,Activities
양평군,이행실적,18,빛으로 행복한 야간경관 조명 조성,경관/관광,,,4849,520,10.7,추진중,,"'23~'26, 1단계 완료",F08,문화관광스포츠,대화행정형,,,,tourism,ACT,Activities
양평군,이행실적,19,양평군 자가정보통신망 구축,기반인프라,데이터정보과,,10000,0,0,미추진,예산 미확보,"광케이블 731km, 통신장비 1,300대",F06,시설물관리,물리제어형,,,D01,universal,ACT,Activities
양평군,이행실적,20,주요 생활권역 공공와이파이 설치,기반인프라,데이터정보과,,851,147,17,추진중,,"AP 400대 목표, '24년 45대·'25년 55대",F06,시설물관리,물리제어형,,,,universal,ACT,Activities
양평군,이행실적,21,스마트도시 통합운영센터 구축,기반인프라,데이터정보과,,20000,22,0,미추진,사업대상지 미선정,'27~'28 구축 목표,F06,시설물관리,물리제어형,,,D01,universal,ACT,Activities
양평군,이행실적,22,양평형 스마트도시 리빙랩 운영,기반인프라/거버넌스,데이터정보과,,82,32,38,추진중,,'25년 1회 운영(총 4회 목표),F06,시설물관리,물리제어형,,,,universal,ACT,Activities
여수시,이행실적,1,인공지능 민원 챗봇,행정/복지,스마트정보과,O,300,0,0,미추진,사업시기 미도래,"AI, 챗봇, 지능형 키워드 해당",F01,행정,대화행정형,Y,Y,D06,universal,GOV,Governance
여수시,이행실적,2,통합주차관제시스템,교통,스마트정보과,,1700,1604,94.4,완료,,"실시간 주차정보, IoT 기반이나 명시적 AI 키워드 없음",F02,교통,물리제어형,Y,Y,,urban,MOB,Mobility
여수시,이행실적,3,스마트 횡단보도/신호등,교통,스마트정보과,,380,110,28.9,추진중,,"바닥형 보행신호등·음성안내, AI 키워드 없음",F02,교통,물리제어형,Y,Y,,urban,MOB,Mobility
여수시,이행실적,4,자율주행 셔틀버스,교통,스마트정보과,O,3000,0,0,미추진,시내버스 노선체계 개편 용역('25.3.~'26.6.) 도입 방안 검토 중,"AI, 자율주행 키워드 해당",F02,교통,물리제어형,Y,Y,D07,universal,MOB,Mobility
여수시,이행실적,5,수요응답형 콜버스,교통,스마트정보과,,300,0,0,미추진,시내버스 노선체계 개편 용역('25.3.~'26.6.) 도입 방안 검토 중,,F02,교통,물리제어형,,,D07,universal,MOB,Mobility
여수시,이행실적,6,QR코드 BIS 서비스,교통,스마트정보과,,20,0,0,미추진,"카카오맵 초정밀버스 서비스로 대체 가능, 실효성 낮음",사업비는 제안 당시 기준; 표 원본에 사업비 공란,F02,교통,물리제어형,,,D05,universal,MOB,Mobility
여수시,이행실적,7,스마트 공유 전기자전거(여수랑 고도화),교통,스마트정보과,,1040,0,0,미추진,사업시기 미도래,,F02,교통,물리제어형,,,D06,universal,MOB,Mobility
여수시,이행실적,8,디지털 모기 측정기,안전/환경,스마트정보과,,35,0,0,추진중,,2026년 1회 추경 확보 후 추진; GIS 연계,F05,방범방재,생명안전형,,,,universal,H&S,Health & Safety
여수시,이행실적,9,문화재 지능형 CCTV,관광/문화,스마트정보과,O,60,0,0,미추진,예산 미확보,"AI 영상분석, 지능형 키워드 해당",F08,문화관광스포츠,대화행정형,Y,Y,D01,tourism,ACT,Activities
여수시,이행실적,10,스마트 맨홀,안전/환경,스마트정보과,,0,0,0,미추진,"해수·오수 가스로 인한 부식 발생 우려, 예산·인력 효율성 저하로 추진 불가",사업비 미기재; IoT 키워드 있으나 추진 불가,F05,방범방재,생명안전형,,,D05,universal,H&S,Health & Safety
여수시,이행실적,11,스마트 배수펌프장,안전/환경,스마트정보과,,7000,0,0,추진중,,준공시기 미도래; 원격제어·데이터 분석,F05,방범방재,생명안전형,,,,universal,H&S,Health & Safety
여수시,이행실적,12,스마트 가로등,에너지/인프라,스마트정보과,,3300,3300,100,완료,,IoT 기반 조도 제어; AI 키워드 없음,F04,환경에너지수자원,생명안전형,Y,Y,,universal,ACT,Activities
여수시,이행실적,13,문화재 관광객 집계 시스템,관광/문화,스마트정보과,O,105,5,4.8,추진중,,AI 피플카운팅 무인계측시스템 포함(AI 키워드 해당),F08,문화관광스포츠,대화행정형,Y,Y,,tourism,ACT,Activities
여수시,이행실적,14,문화유산 디지털트윈 및 메타버스 관광콘텐츠,관광/문화,스마트정보과,O,1280,0,0,미추진,예산 미확보,디지털트윈 키워드 해당,F08,문화관광스포츠,대화행정형,Y,Y,D01,tourism,ACT,Activities
여수시,이행실적,15,여수시립박물관 VR 사이버 체험관 서비스,관광/문화,스마트정보과,,6,0,0,추진중,,VR 서비스; AI 키워드 없음,F08,문화관광스포츠,대화행정형,Y,Y,,tourism,ACT,Activities
여수시,이행실적,16,시립박물관 안내로봇,관광/문화,스마트정보과,O,440,0,0,미추진,2027년 박물관 개관 후 추진,"로봇, 인공지능 키워드 해당",F08,문화관광스포츠,대화행정형,Y,Y,D06,tourism,ACT,Activities
여수시,이행실적,17,도서지역 드론물류 서비스,물류,스마트정보과,,90,90,100,완료,,2025년도 K-드론배송 상용화 사업 종료,F09,물류,물리제어형,,,,universal,MOB,Mobility
여수시,이행실적,18,통합 일자리·채용정보 플랫폼,행정/복지,스마트정보과,,120,0,0,미추진,사업시기 미도래,,F01,행정,대화행정형,,,D06,universal,GOV,Governance
옥천군,이행실적,1,스마트 박물관 서비스,관광/문화,도시교통과,O,,,,추진중,박물관 건립 중,"AR/VR, 미디어아트 활용; 코드 ①-1",F08,문화관광스포츠,대화행정형,,N,,tourism,ACT,Activities
옥천군,이행실적,2,장령산 헬스투어 서비스,관광/문화,도시교통과,,,,,미추진,향후 사업부서 선정 후 추진,코드 ①-2,F08,문화관광스포츠,대화행정형,,,D06,tourism,ACT,Activities
옥천군,이행실적,3,스마트 관광안내 서비스,관광/문화,도시교통과,,,,,미추진,향후 사업부서 선정 후 추진,코드 ①-3,F08,문화관광스포츠,대화행정형,,,D06,tourism,ACT,Activities
옥천군,이행실적,4,비대면 헬스케어 서비스,복지/헬스케어,도시교통과,,87,87,100.0,완료,,스마트 기기 활용 건강관리; 코드 ②-1,F03,보건의료복지,생명안전형,,,,universal,H&S,Health & Safety
옥천군,이행실적,5,스마트 치매케어 서비스,복지/헬스케어,도시교통과,O,93.6,68.9,73.6,추진중,,AI스피커 기반 치매관리; 코드 ②-2,F03,보건의료복지,생명안전형,Y,Y,,universal,H&S,Health & Safety
옥천군,이행실적,6,사회적 약자 모니터링 서비스,복지/헬스케어,도시교통과,O,,,,미추진,향후 사업부서 선정 후 추진,IoT센서 기반 위치관제; 코드 ②-3,F03,보건의료복지,생명안전형,,N,D06,universal,H&S,Health & Safety
옥천군,이행실적,7,스마트 경로당 서비스,복지/헬스케어,도시교통과,,,,,미추진,향후 사업부서 선정 후 추진,코드 ②-4,F03,보건의료복지,생명안전형,,,D06,universal,H&S,Health & Safety
옥천군,이행실적,8,디지털 군민 역량 강화 교육 서비스,교육/경제,도시교통과,,,,,미추진,향후 사업부서 선정 후 추진,코드 ③-1,F07,교육,대화행정형,,,D06,universal,OPP,Opportunities
옥천군,이행실적,9,소상공인 디지털 컨설팅 서비스,교육/경제,도시교통과,,,,,미추진,향후 사업부서 선정 후 추진,코드 ③-2,F07,교육,대화행정형,,,D06,universal,OPP,Opportunities
옥천군,이행실적,10,평생교육 서비스,교육/경제,도시교통과,,,,,미추진,향후 사업부서 선정 후 추진,4차산업혁명 연계 교육; 코드 ③-3,F07,교육,대화행정형,,,D06,industrial,OPP,Opportunities
옥천군,이행실적,11,수요응답형 교통 서비스,교통,도시교통과,,,,,미추진,향후 사업부서 선정 후 추진,코드 ④-1,F02,교통,물리제어형,,,D06,universal,MOB,Mobility
옥천군,이행실적,12,배리어프리 교통서비스,교통,도시교통과,,,,,미추진,향후 사업부서 선정 후 추진,교통약자 이동 지원; 코드 ④-2,F02,교통,물리제어형,,,D06,universal,MOB,Mobility
옥천군,이행실적,13,스마트 주차 서비스,교통,도시교통과,,1345.3,1345.3,100.0,완료,,실시간 주차정보·예약·결제; 코드 ⑤-1,F02,교통,물리제어형,,,,urban,MOB,Mobility
옥천군,이행실적,14,옥천역세권 스마트 대중교통 서비스,교통,도시교통과,,,,,미추진,역세권 개발과 연계하여 향후 추진,코드 ⑤-2,F02,교통,물리제어형,,,D03,universal,MOB,Mobility
옥천군,이행실적,15,스마트 버스정류장 서비스,교통,도시교통과,,498.3,498.3,100.0,완료,,"12개소, 쉘터·냉난방기·BIS 제공; 코드 ⑤-3",F02,교통,물리제어형,,,,universal,MOB,Mobility
옥천군,이행실적,16,스마트 횡단보도 서비스,교통,도시교통과,,371.7,371.7,100.0,완료,,"3개소, 보행자·차량 자동감지; 코드 ⑤-4",F02,교통,물리제어형,,,,urban,MOB,Mobility
옥천군,이행실적,17,안전 모니터링 서비스,안전,도시교통과,,,,,미추진,향후 사업부서 선정 후 추진,영상·센서 기반 실시간 모니터링; 코드 ⑥-1,F05,방범방재,생명안전형,,,D06,universal,H&S,Health & Safety
옥천군,이행실적,18,불법주정차 단속 서비스,안전,도시교통과,,381.2,375.2,99,추진중,,'25.01~'27.12 운영; 코드 ⑥-2,F05,방범방재,생명안전형,,,,urban,H&S,Health & Safety
옥천군,이행실적,19,신재생에너지 발전 서비스,환경/에너지,도시교통과,,6885,1216.5,17.6,추진중,,'25~'29 5개년 계속사업; 코드 ⑦-1,F04,환경에너지수자원,생명안전형,,,,universal,ACT,Activities
옥천군,이행실적,20,스마트 자원관리 서비스,환경/에너지,도시교통과,,39,39,100,추진중,,ICT 스마트설비 무인자원관리; 코드 ⑦-2,F04,환경에너지수자원,생명안전형,,,,universal,ACT,Activities
옥천군,이행실적,21,스마트 공원 서비스,환경/에너지,도시교통과,,,,,미추진,향후 사업부서 선정 후 추진,코드 ⑦-3,F04,환경에너지수자원,생명안전형,,,D06,universal,ACT,Activities
옥천군,이행실적,22,데이터 허브 서비스,데이터/인프라,도시교통과,O,,,,미추진,향후 사업부서 선정 후 추진,빅데이터 구축·광역 데이터허브 연계; 코드 ⑧-1,F01,행정,대화행정형,Y,N,D06,universal,GOV,Governance
옥천군,이행실적,23,스마트폴 서비스,데이터/인프라,도시교통과,O,,,,미추진,향후 사업부서 선정 후 추진,IoT센서 가로등 원격 통합관리; 코드 ⑧-2,F01,행정,대화행정형,,N,D06,universal,GOV,Governance
옥천군,이행실적,24,스마트 농기계 서비스,농업,도시교통과,,,,,미추진,향후 사업부서 선정 후 추진,농기계 임대 모니터링; 코드 ⑨-1,F10,근로고용,대화행정형,,,D06,rural,OPP,Opportunities
옥천군,이행실적,25,스마트 축사 서비스,농업,도시교통과,,1192,184,15,추진중,,"9개소 구축, ICT 환경원격관리; 코드 ⑨-2",F10,근로고용,대화행정형,,,,rural,OPP,Opportunities
옥천군,이행실적,26,스마트팜 서비스,농업,도시교통과,,309,89,28.8,추진중,,"생육환경 자동화, 데이터기반 의사결정; 코드 ⑨-3",F10,근로고용,대화행정형,,,,rural,OPP,Opportunities
옥천군,이행실적,27,귀농귀촌 특화단지 서비스,농업,도시교통과,,,,,미추진,향후 사업부서 선정 후 추진,코드 ⑨-4,F10,근로고용,대화행정형,,,D06,rural,OPP,Opportunities
옥천군,이행실적,28,스마트 양식장 서비스,농업,도시교통과,,,,,미추진,향후 사업부서 선정 후 추진,내수면 양식장 실시간관제·자동제어; 코드 ⑨-5,F10,근로고용,대화행정형,,,D06,rural,OPP,Opportunities
울산광역시,이행실적,1,스마트 주차장,① 교통·모빌리티,교통기획과,,5000,1869,37.4,완료,,사업부서 추진계획 완료,F02,교통,물리제어형,,,,urban,MOB,Mobility
울산광역시,이행실적,2,C-ITS & 자율주행 셔틀버스 서비스 실증,① 교통·모빌리티,,O,14600,11874,81.3,완료,,"사업부서 추진계획 완료; C-ITS 인프라, 자율주행차량 4대",F02,교통,물리제어형,Y,Y,,universal,MOB,Mobility
울산광역시,이행실적,3,스마트 통합교통서비스(MaaS),① 교통·모빌리티,,,3600,2139,59.4,추진중,,울산 패스 MaaS 플랫폼 구축,F02,교통,물리제어형,,,,universal,MOB,Mobility
울산광역시,이행실적,4,수요응답형 대중교통,① 교통·모빌리티,,O,4800,10198,212.5,추진중,,"마실택시·버스, DRT 7대; 자율주행(수요응답) 서비스",F02,교통,물리제어형,Y,Y,,universal,MOB,Mobility
울산광역시,이행실적,5,스마트 교통안전 시스템,① 교통·모빌리티,,O,9000,21302,236.7,추진중,,AI 활용 사각지대 차량·불법주정차 감지,F02,교통,물리제어형,Y,Y,,urban,MOB,Mobility
울산광역시,이행실적,6,도심항공교통(UAM) 기반조성,① 교통·모빌리티,,O,8000,30875,385.9,추진중,,디지털트윈 기반 UAM 실증; K-UAM R&D,F02,교통,물리제어형,Y,Y,,universal,MOB,Mobility
울산광역시,이행실적,7,스마트 클린버스쉘터,② 환경·에너지,,,4000,5133,128.3,추진중,,스마트 버스쉘터 81개소 설치,F04,환경에너지수자원,생명안전형,,,,universal,ACT,Activities
울산광역시,이행실적,8,스마트 클린로드,② 환경·에너지,,,10000,0,0.0,추진중,공모사업 미선정,도로 살수장치 설치 공모 미선정,F04,환경에너지수자원,생명안전형,,,,universal,ACT,Activities
울산광역시,이행실적,9,데이터 기반 에너지 통합관리시스템,② 환경·에너지,,,12000,2579,21.5,추진중,,빅데이터 기반 에너지 사용량 모니터링·예측,F04,환경에너지수자원,생명안전형,Y,Y,,universal,ACT,Activities
울산광역시,이행실적,10,수소차-전기차 충전 융합스테이션,② 환경·에너지,,,20000,7000,35.0,완료,,사업부서 추진계획 완료,F04,환경에너지수자원,생명안전형,,,,universal,ACT,Activities
울산광역시,이행실적,11,스마트 쓰레기통 및 불법투기 감시시스템,② 환경·에너지,,O,10000,7089,70.9,추진중,,IoT 센서 기반 스마트 쓰레기통,F04,환경에너지수자원,생명안전형,,N,,universal,ACT,Activities
울산광역시,이행실적,12,AI 기반 중고거래 플랫폼,② 환경·에너지,,O,1000,0,0.0,미추진,코로나 종료 및 민간 온라인 서비스 활성화로 장기적 검토 필요,AI 기반 자원순환 플랫폼,F04,환경에너지수자원,생명안전형,Y,Y,D05,universal,ACT,Activities
울산광역시,이행실적,13,다목적 AI 스마트 폴,③ 안전,,O,4000,495,12.4,추진중,,"ICT 기술(CCTV, Wi-Fi, IoT센서, 전기충전 등) 통합 AI 스마트 폴",F05,방범방재,생명안전형,Y,Y,,universal,H&S,Health & Safety
울산광역시,이행실적,14,스마트 드론 안심지킴이 서비스,③ 안전,,,1000,4400,440.0,완료,,사업부서 추진계획 완료; 드론 통합관제 플랫폼 구축,F05,방범방재,생명안전형,,,,universal,H&S,Health & Safety
